Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp,
0.022,0.000,0.015,0.044,0.000,0.029, ,140.94,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.77,42.00,108.46,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.051,0.015,0.029,0.000,0.000, ,140.88,0.00,0.00,0.00,0.00,0.00 ,,46.89,97.88,42.00,108.50,0.00,0.00,0.00,0.00,4000.00,0.00,53.72,0.00,
0.022,0.000,0.015,0.029,0.000,0.000, ,140.94,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.80,42.00,108.42,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.044,0.000,0.000, ,140.51,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.88,42.00,108.46,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.022,0.000,0.044,0.000,0.007, ,140.88,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.80,40.05,108.46,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.015,0.000,0.000, ,140.46,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.80,40.05,108.46,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.007,0.015,0.051,0.000,0.029, ,140.78,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.80,44.93,108.46,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.037,0.051,0.022,0.029,0.000,0.000, ,140.99,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.80,42.00,108.46,86.94,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.007,0.000,0.000,0.037,0.000,0.000, ,140.72,0.00,0.00,0.00,0.00,0.00 ,,50.79,97.77,42.98,108.46,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.007,0.000,0.000,0.029,0.000,0.000, ,141.04,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.77,42.00,108.46,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.037,0.000,0.000, ,140.72,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.80,42.00,108.50,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.022,0.029,0.037,0.000,0.015, ,140.99,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.77,42.00,108.50,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.029,0.000,0.000, ,140.62,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.77,42.98,108.50,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.000,0.000,0.029,0.000,0.000, ,140.83,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.80,42.00,108.46,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.051,0.037,0.029,0.000,0.029, ,140.72,0.00,0.00,0.00,0.00,0.00 ,,50.79,97.88,42.98,108.50,0.00,0.00,0.00,0.00,4000.00,0.00,52.75,0.00,
0.015,0.000,0.000,0.044,0.007,0.029, ,140.99,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.80,44.93,108.46,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.007,0.015,0.029,0.000,0.000, ,140.99,0.00,0.00,0.00,0.00,0.00 ,,50.79,97.77,42.98,108.50,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.029,0.000,0.015, ,140.46,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.77,42.98,108.46,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.000,0.000,0.037,0.000,0.000, ,141.10,0.00,0.00,0.00,0.00,0.00 ,,50.79,97.80,42.98,108.46,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.000,0.007,0.051,0.000,0.000, ,141.10,0.00,0.00,0.00,0.00,0.00 ,,50.79,97.69,42.98,108.42,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.051,0.007,0.022,0.000,0.000, ,140.94,0.00,0.00,0.00,0.00,0.00 ,,52.75,97.69,42.98,108.46,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.007,0.029,0.044,0.000,0.000, ,141.15,0.00,0.00,0.00,0.00,0.00 ,,50.79,97.73,42.00,108.46,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.022,0.000,0.000, ,140.67,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.69,42.00,108.42,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.051,0.037,0.037,0.000,0.000, ,141.15,0.00,0.00,0.00,0.00,0.00 ,,50.79,97.77,42.98,108.32,88.89,0.00,0.00,0.00,4000.00,0.00,53.72,0.00,
0.000,0.000,0.000,0.044,0.000,0.029, ,140.67,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.66,39.07,108.24,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.029,0.000,0.000, ,140.56,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.69,42.98,108.24,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.007,0.022,0.037,0.007,0.000, ,141.04,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.66,42.98,108.17,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.029,0.000,0.029,0.000,0.029, ,140.72,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.66,42.98,108.17,86.94,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.051,0.037,0.029,0.000,0.000, ,140.83,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.62,42.98,108.10,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.029,0.000,0.000, ,140.67,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.58,42.98,108.21,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.044,0.007,0.029,0.037,0.000,0.007, ,141.20,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.62,44.93,108.13,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.007,0.044,0.007,0.037,0.000,0.000, ,140.94,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.62,42.98,108.13,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.007,0.000,0.000,0.029,0.000,0.000, ,141.15,0.00,0.00,0.00,0.00,0.00 ,,46.89,97.66,42.98,108.10,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.029,0.000,0.000, ,140.78,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.62,42.00,108.10,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.022,0.022,0.051,0.000,0.015, ,141.15,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.66,44.93,108.06,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.000,0.000,0.044,0.007,0.029, ,141.10,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.58,42.00,108.10,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.007,0.051,0.029,0.029,0.000,0.000, ,140.72,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.66,42.98,108.17,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.015,0.000,0.000, ,140.51,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.62,42.00,108.13,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.051,0.029,0.007,0.000,0.000, ,141.04,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.62,44.93,108.17,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.037,0.000,0.015, ,140.72,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.62,42.98,108.17,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.007,0.007,0.015,0.037,0.000,0.015, ,141.10,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.62,42.98,108.17,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.007,0.000,0.000,0.037,0.000,0.000, ,140.83,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.62,42.98,108.13,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.051,0.044,0.037,0.007,0.015, ,141.15,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.66,42.98,108.28,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.051,0.022,0.037,0.007,0.000, ,140.62,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.73,42.98,108.39,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.007,0.000,0.000,0.051,0.000,0.015, ,140.78,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.77,42.00,108.46,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.000,0.007,0.037,0.000,0.000, ,140.99,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.80,42.00,108.46,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.022,0.000,0.000, ,140.67,0.00,0.00,0.00,0.00,0.00 ,,46.89,97.77,42.98,108.46,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.044,0.000,0.000, ,140.62,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.84,42.98,108.42,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.051,0.029,0.022,0.000,0.000, ,140.94,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.77,42.98,108.46,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.051,0.000,0.015, ,140.56,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.77,42.98,108.46,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.000,0.015,0.044,0.000,0.022, ,140.94,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.77,42.98,108.35,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.007,0.051,0.015,0.022,0.000,0.000, ,140.99,0.00,0.00,0.00,0.00,0.00 ,,46.89,97.80,44.93,108.46,0.00,0.00,0.00,0.00,4000.00,0.00,53.72,0.00,
0.000,0.000,0.000,0.044,0.000,0.000, ,140.51,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.80,41.03,108.42,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.022,0.029,0.044,0.000,0.000, ,141.04,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.80,42.98,108.42,0.00,0.00,0.00,0.00,4000.00,0.00,51.77,0.00,
0.000,0.000,0.000,0.044,0.000,0.015, ,140.46,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.77,42.98,108.42,0.00,0.00,0.00,0.00,4000.00,0.00,52.75,0.00,
0.000,0.000,0.000,0.029,0.000,0.000, ,140.62,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.77,42.98,108.46,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.022,0.029,0.044,0.000,0.000, ,141.15,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.77,42.98,108.42,0.00,0.00,0.00,0.00,4000.00,0.00,106.47,0.00,
0.000,0.000,0.000,0.022,0.000,0.000, ,140.62,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.84,42.00,108.46,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.022,0.037,0.037,0.000,0.015, ,141.04,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.80,44.93,108.42,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.029,0.000,0.000, ,140.67,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.77,42.00,108.42,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.022,0.029,0.029,0.000,0.000, ,141.04,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.80,42.98,108.42,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.051,0.037,0.037,0.000,0.000, ,140.94,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.80,41.03,108.42,0.00,0.00,0.00,0.00,4000.00,0.00,53.72,0.00,
0.000,0.000,0.000,0.037,0.000,0.000, ,140.83,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.80,44.93,108.46,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.022,0.037,0.037,0.000,0.000, ,141.04,0.00,0.00,0.00,0.00,0.00 ,,46.89,97.73,42.98,108.42,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.022,0.000,0.000, ,140.67,0.00,0.00,0.00,0.00,0.00 ,,46.89,97.77,44.93,108.46,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.000,0.037,0.051,0.000,0.000, ,140.83,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.73,44.93,108.42,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.051,0.007,0.029,0.000,0.000, ,140.67,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.77,42.98,108.46,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.007,0.029,0.000,0.029,0.000,0.000, ,140.72,0.00,0.00,0.00,0.00,0.00 ,,44.93,97.77,42.00,108.42,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.022,0.000,0.000, ,140.83,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.77,42.00,108.39,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.037,0.000,0.015, ,140.62,0.00,0.00,0.00,0.00,0.00 ,,46.89,97.77,42.00,108.42,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.051,0.022,0.044,0.000,0.000, ,140.99,0.00,0.00,0.00,0.00,0.00 ,,42.98,97.77,44.93,108.46,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.007,0.000,0.000,0.044,0.000,0.007, ,140.94,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.77,42.98,108.46,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.051,0.022,0.037,0.000,0.029, ,140.94,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.73,44.93,108.42,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.044,0.000,0.029,0.000,0.000, ,140.62,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.77,42.98,108.46,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.007,0.000,0.037,0.037,0.007,0.007, ,141.15,0.00,0.00,0.00,0.00,0.00 ,,46.89,97.77,42.98,108.35,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.051,0.007,0.037,0.000,0.029, ,140.67,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.80,42.98,108.42,0.00,0.00,0.00,0.00,4000.00,0.00,52.75,0.00,
0.029,0.000,0.000,0.044,0.007,0.022, ,140.88,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.73,42.98,108.35,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.000,0.015,0.022,0.000,0.007, ,141.15,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.77,42.98,108.35,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.051,0.029,0.022,0.000,0.000, ,140.56,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.77,41.03,108.35,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.029,0.000,0.000, ,140.56,0.00,0.00,0.00,0.00,0.00 ,,46.89,97.77,42.98,108.42,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.007,0.015,0.037,0.000,0.022, ,141.10,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.77,42.00,108.35,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.037,0.000,0.000, ,140.62,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.77,42.98,108.42,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.000,0.000,0.044,0.007,0.000, ,141.10,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.77,42.98,108.35,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.029,0.000,0.000, ,140.72,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.73,42.98,108.39,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.044,0.000,0.000, ,140.78,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.77,42.98,108.39,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.000,0.000,0.029,0.000,0.000, ,140.94,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.69,42.98,108.32,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.022,0.022,0.037,0.007,0.022, ,140.83,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.80,44.93,108.42,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.000,0.000,0.029,0.000,0.000, ,140.78,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.77,42.98,108.39,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.022,0.022,0.037,0.000,0.000, ,140.94,0.00,0.00,0.00,0.00,0.00 ,,50.79,97.80,44.93,108.39,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.044,0.000,0.029, ,140.62,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.73,42.98,108.39,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.000,0.000,0.029,0.000,0.000, ,140.94,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.77,42.98,108.42,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.037,0.051,0.037,0.022,0.000,0.000, ,141.04,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.73,44.93,108.35,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.037,0.000,0.029, ,140.62,0.00,0.00,0.00,0.00,0.00 ,,50.79,97.77,42.00,108.42,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.022,0.029,0.044,0.000,0.000, ,141.10,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.77,42.98,108.35,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.037,0.000,0.000, ,140.72,0.00,0.00,0.00,0.00,0.00 ,,50.79,97.73,42.00,108.42,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.051,0.022,0.044,0.000,0.029, ,141.04,0.00,0.00,0.00,0.00,0.00 ,,50.79,97.80,44.93,108.35,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.037,0.000,0.000, ,140.78,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.73,42.00,108.35,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.000,0.000,0.051,0.015,0.000, ,140.99,0.00,0.00,0.00,0.00,0.00 ,,50.79,97.91,42.98,108.46,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.029,0.000,0.029,0.000,0.029, ,140.62,0.00,0.00,0.00,0.00,0.00 ,,53.72,97.77,48.84,108.39,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.081,0.000,0.029,0.000,0.000, ,141.25,0.00,0.00,0.00,0.00,0.00 ,,50.79,97.77,45.91,108.42,90.84,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.220,0.007,0.044,0.000,0.029, ,141.04,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.73,42.98,108.35,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.256,0.000,0.029,0.000,0.000, ,141.15,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.77,42.98,108.39,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.454,0.000,0.022,0.000,0.000, ,141.15,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.73,44.93,108.35,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.498,0.000,0.037,0.000,0.029, ,140.78,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.77,42.00,108.32,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.725,0.007,0.029,0.000,0.000, ,140.83,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.73,44.93,108.35,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.762,0.000,0.022,0.000,0.000, ,141.04,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.77,42.00,108.32,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.960,0.029,0.037,0.000,0.015, ,140.99,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.80,42.98,108.42,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.007,0.996,0.007,0.029,0.007,0.015, ,141.04,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.77,42.00,108.39,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,1.224,0.037,0.022,0.000,0.000, ,140.78,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.77,42.98,108.42,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,1.260,0.000,0.037,0.000,0.000, ,140.83,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.73,42.00,108.35,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,1.414,0.022,0.051,0.015,0.000, ,141.15,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.77,42.98,108.35,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.007,1.495,0.000,0.037,0.000,0.029, ,140.67,0.00,0.00,0.00,0.00,0.00 ,,50.79,97.73,42.00,108.32,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,1.524,0.000,0.029,0.000,0.000, ,140.51,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.77,42.98,108.35,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.037,1.780,0.044,0.029,0.000,0.015, ,141.10,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.77,42.98,108.35,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,1.700,0.000,0.029,0.000,0.015, ,140.62,0.00,0.00,0.00,0.00,0.00 ,,52.75,97.69,41.03,108.39,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,1.846,0.000,0.051,0.015,0.029, ,140.62,0.00,0.00,0.00,0.00,0.00 ,,50.79,97.73,41.03,108.32,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,1.934,0.029,0.029,0.000,0.007, ,141.10,0.00,0.00,0.00,0.00,0.00 ,,50.79,97.77,42.00,108.35,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,2.096,0.015,0.029,0.000,0.000, ,140.62,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.73,39.07,108.35,0.00,0.00,0.00,0.00,4000.00,0.00,53.72,0.00,
0.022,2.118,0.000,0.022,0.000,0.000, ,141.04,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.73,41.03,108.35,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,2.169,0.000,0.037,0.000,0.000, ,140.56,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.73,42.00,108.35,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,2.352,0.029,0.029,0.000,0.015, ,140.83,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.66,42.00,108.32,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,2.396,0.029,0.029,0.000,0.000, ,140.88,0.00,0.00,0.00,0.00,0.00 ,,50.79,97.66,39.07,108.24,90.84,0.00,0.00,0.00,4000.00,0.00,54.70,0.00,
0.029,2.425,0.029,0.044,0.015,0.029, ,141.10,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.62,39.07,108.21,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,2.433,0.000,0.022,0.000,0.000, ,140.78,0.00,0.00,0.00,0.00,0.00 ,,50.79,97.62,41.03,108.28,0.00,0.00,0.00,0.00,4000.00,0.00,54.70,0.00,
0.051,2.601,0.037,0.029,0.000,0.007, ,141.10,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.58,39.07,108.13,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,2.528,0.000,0.037,0.000,0.007, ,140.83,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.66,39.07,108.13,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,2.718,0.029,0.029,0.000,0.000, ,141.15,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.51,39.07,108.02,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,2.718,0.037,0.044,0.000,0.029, ,140.83,0.00,0.00,0.00,0.00,0.00 ,,50.79,97.58,42.00,108.02,92.80,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,2.740,0.000,0.044,0.000,0.015, ,140.62,0.00,0.00,0.00,0.00,0.00 ,,50.79,97.55,41.03,108.02,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,2.755,0.000,0.037,0.000,0.000, ,141.10,0.00,0.00,0.00,0.00,0.00 ,,47.86,97.58,42.00,107.99,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,2.843,0.007,0.037,0.000,0.000, ,140.62,0.00,0.00,0.00,0.00,0.00 ,,53.72,97.58,42.00,108.02,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,2.894,0.022,0.037,0.000,0.000, ,140.78,0.00,0.00,0.00,0.00,0.00 ,,49.82,97.55,42.98,108.06,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
