Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp,
0.029,0.000,0.022,0.044,0.000,0.000, ,25.03,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.000,0.000,0.037,0.007,0.015, ,23.16,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.000,0.000,0.029,0.000,0.000, ,22.69,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.022,0.000,0.000, ,22.46,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.044,0.000,0.029,0.000,0.000, ,22.46,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.044,0.051,0.022,0.037,0.000,0.000, ,23.16,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.000,0.000,0.037,0.000,0.000, ,21.52,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.000,0.000,0.037,0.000,0.000, ,20.35,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.022,0.000,0.000, ,19.65,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.007,0.000,0.007,0.015,0.000,0.000, ,19.88,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.051,0.000,0.022,0.000,0.015, ,18.95,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,82.05,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.037,0.007,0.044,0.044,0.000,0.000, ,20.35,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.000,0.015,0.029,0.000,0.000, ,18.95,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.029,0.000,0.000, ,17.31,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.007,0.000,0.000,0.044,0.000,0.029, ,16.61,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.007,0.044,0.000,0.022,0.000,0.000, ,17.54,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.037,0.051,0.007,0.022,0.000,0.000, ,17.31,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.051,0.015,0.037,0.000,0.007, ,17.78,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.037,0.022,0.007,0.037,0.000,0.000, ,17.54,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.000,0.000,0.022,0.000,0.000, ,14.50,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.007,0.000,0.000,0.037,0.000,0.000, ,14.03,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.051,0.000,0.029,0.000,0.000, ,13.57,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.051,0.007,0.029,0.000,0.000, ,12.87,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.000,0.029,0.044,0.007,0.029, ,14.97,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.022,0.029,0.044,0.007,0.015, ,14.74,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,80.10,0.00,21.49,0.00,4000.00,0.00,0.00,0.00,
0.044,0.051,0.037,0.029,0.000,0.000, ,14.50,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.007,0.029,0.037,0.000,0.000, ,13.80,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.000,0.022,0.051,0.000,0.007, ,13.10,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.029,0.000,0.000, ,11.23,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.007,0.022,0.037,0.029,0.000,0.000, ,11.93,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,80.10,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.037,0.000,0.029,0.044,0.000,0.000, ,12.40,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.007,0.000,0.000,0.029,0.000,0.000, ,10.29,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,46.89,0.00,
0.015,0.044,0.000,0.029,0.000,0.000, ,10.76,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.051,0.007,0.029,0.000,0.000, ,10.99,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,46.89,0.00,
0.037,0.051,0.029,0.037,0.000,0.007, ,11.23,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.007,0.029,0.029,0.007,0.000, ,10.99,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.051,0.022,0.037,0.051,0.000,0.022, ,10.76,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,80.10,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.037,0.051,0.015,0.037,0.000,0.000, ,10.29,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.000,0.000,0.037,0.000,0.000, ,9.59,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.000,0.000,0.037,0.000,0.000, ,7.25,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.007,0.000,0.015,0.015,0.000,0.000, ,7.95,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.037,0.000,0.022,0.051,0.007,0.044, ,9.12,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.022,0.000,0.000, ,7.02,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.007,0.000,0.000,0.044,0.000,0.000, ,7.02,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,46.89,0.00,
0.000,0.000,0.000,0.022,0.000,0.000, ,7.02,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.029,0.000,0.029,0.000,0.007, ,7.49,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.022,0.029,0.029,0.000,0.000, ,7.95,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.007,0.000,0.000,0.044,0.007,0.029, ,5.15,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.015,0.037,0.000,0.000, ,6.32,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.051,0.029,0.022,0.000,0.000, ,5.85,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.051,0.044,0.037,0.000,0.000, ,5.61,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.029,0.029,0.029,0.000,0.000, ,5.85,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.007,0.051,0.022,0.029,0.000,0.000, ,4.68,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.000,0.007,0.044,0.000,0.029, ,5.15,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.000,0.037,0.044,0.000,0.000, ,5.61,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.029,0.000,0.007, ,3.74,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.022,0.000,0.000, ,4.21,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.029,0.000,0.037,0.000,0.015, ,4.68,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.051,0.007,0.015,0.000,0.000, ,4.91,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.000,0.000,0.022,0.000,0.000, ,2.11,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.037,0.000,0.000, ,1.87,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.000,0.000,0.029,0.000,0.000, ,2.11,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.044,0.000,0.044,0.000,0.000, ,1.87,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.007,0.029,0.037,0.000,0.000, ,3.51,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.037,0.000,0.007,0.044,0.000,0.029, ,3.98,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.007,0.029,0.000,0.022,0.000,0.000, ,2.57,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,46.89,0.00,
0.029,0.044,0.000,0.037,0.000,0.022, ,2.11,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.015,0.000,0.000, ,2.11,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,74.24,0.00,0.00,0.00,4000.00,0.00,46.89,0.00,
0.037,0.051,0.037,0.044,0.000,0.029, ,2.57,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.007,0.015,0.022,0.000,0.000, ,2.34,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.037,0.022,0.007,0.037,0.000,0.000, ,2.11,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,77.17,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.007,0.000,0.000,0.037,0.000,0.022, ,-0.23,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.044,0.000,0.037,0.000,0.000, ,0.23,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,46.89,0.00,
0.000,0.051,0.022,0.037,0.000,0.000, ,0.23,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.051,0.007,0.029,0.000,0.000, ,1.64,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.007,0.022,0.037,0.000,0.015, ,1.64,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.000,0.022,0.037,0.000,0.000, ,1.87,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.007,0.000,0.000,0.029,0.000,0.015, ,0.23,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.051,0.000,0.029,0.000,0.000, ,0.94,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.051,0.037,0.037,0.000,0.029, ,0.70,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.007,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.029,0.029,0.037,0.000,0.000, ,0.70,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.051,0.037,0.029,0.000,0.000, ,0.94,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.007,0.000,0.000,0.029,0.000,0.000, ,-1.17,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.007,0.000,0.000,0.051,0.000,0.015, ,-1.17,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.044,0.000,0.037,0.000,0.000, ,0.23,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.007,0.029,0.000,0.015,0.000,0.000, ,0.47,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.044,0.000,0.015,0.000,0.000, ,0.47,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.029,0.000,0.000, ,-1.87,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.037,0.007,0.015, ,-0.94,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.007,0.029,0.029,0.029,0.000,0.000, ,-0.47,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.015,0.000,0.000, ,-0.94,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.007,0.000,0.015,0.037,0.000,0.000, ,-0.47,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.015,0.029,0.000,0.000, ,0.23,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.037,0.000,0.029,0.037,0.007,0.000, ,0.23,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,77.17,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.037,0.007,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.029,0.000,0.000, ,-0.23,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.007,0.029,0.000,0.007,0.000,0.000, ,-0.23,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.007,0.029,0.000,0.007,0.000,0.000, ,0.47,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,45.91,0.00,
0.037,0.007,0.029,0.044,0.007,0.029, ,0.47,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.000,0.000,0.029,0.000,0.015, ,-0.70,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.037,0.000,0.000, ,-2.34,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.029,0.000,0.000, ,-1.64,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.007,0.000,0.007,0.037,0.000,0.000, ,-1.64,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.044,0.000,0.029,0.000,0.000, ,-1.64,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.029,0.000,0.037,0.000,0.029, ,-1.64,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.051,0.015,0.029,0.000,0.015, ,0.94,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.000,0.015,0.022,0.000,0.000, ,0.70,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.007,0.000,0.000,0.051,0.015,0.044, ,-0.70,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.007,0.037,0.029,0.000,0.000, ,1.40,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.000,0.000,0.037,0.000,0.000, ,-0.70,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.044,0.000,0.000, ,-1.17,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.051,0.037,0.037,0.000,0.000, ,0.47,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,75.21,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.000,0.000,0.022,0.000,0.000, ,-0.70,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.007,0.000,0.000,0.022,0.000,0.000, ,-1.64,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.007,0.029,0.000,0.029,0.000,0.000, ,0.47,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.051,0.029,0.029,0.000,0.000, ,1.64,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.000,0.000,0.044,0.000,0.007, ,-0.70,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.022,0.029,0.037,0.000,0.000, ,1.64,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,74.24,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.051,0.000,0.000,0.051,0.000,0.000, ,0.94,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.051,0.000,0.022,0.000,0.000, ,-0.23,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,77.17,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.051,0.022,0.037,0.000,0.007, ,0.47,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.007,0.015,0.029,0.000,0.000, ,1.87,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.037,0.000,0.029, ,-0.23,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.007,0.000,0.000,0.022,0.000,0.000, ,0.94,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,45.91,0.00,
