Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp
0.022,4.697,0.007,0.037,0,0, ,126.31,0,0,0,0,0,,49.82,99.6,49.82,109.52,0,0,0,0,4000,0,0,0
0,4.631,0,0.044,0.007,0.029, ,124.21,0,0,0,0,0,,51.77,99.52,49.82,109.52,0,0,0,0,4000,0,0,0
0,4.631,0,0.029,0,0, ,124.44,0,0,0,0,0,,46.89,99.63,47.86,109.6,0,0,0,0,4000,0,0,0
0,4.631,0,0.037,0,0, ,124.44,0,0,0,0,0,,49.82,99.63,47.86,109.6,0,0,0,0,4000,0,0,0
0,4.719,0.007,0.037,0.007,0, ,125.38,0,0,0,0,0,,46.89,99.56,46.89,109.6,0,0,0,0,4000,0,0,0
0.022,4.719,0.015,0.029,0,0, ,124.21,0,0,0,0,0,,48.84,99.63,47.86,109.56,0,0,0,0,4000,0,0,0
0.029,4.741,0.037,0.029,0,0, ,123.97,0,0,0,0,0,,45.91,99.63,44.93,109.71,0,0,0,0,4000,0,0,0
0.022,4.638,0,0.029,0,0.007, ,122.81,0,0,0,0,0,,49.82,99.71,46.89,109.85,78.14,0,0,0,4000,0,0,0
0,4.631,0,0.051,0.007,0, ,120.93,0,0,0,0,0,,48.84,99.71,44.93,109.93,0,0,0,0,4000,0,0,0
0,4.631,0,0.022,0,0, ,121.17,0,0,0,0,0,,49.82,99.74,43.96,110,0,0,0,0,4000,0,0,0
0.007,4.719,0.007,0.029,0,0, ,121.87,0,0,0,0,0,,48.84,99.74,44.93,109.96,0,0,0,0,4000,0,0,0
0,4.66,0,0.029,0,0, ,121.4,0,0,0,0,0,,48.84,99.78,44.93,110.04,78.14,0,0,0,4000,0,0,0
0.007,4.719,0,0.022,0,0, ,121.64,0,0,0,0,0,,46.89,99.78,46.89,110.04,0,0,0,0,4000,0,46.89,0
0.015,4.631,0.029,0.044,0,0, ,121.17,0,0,0,0,0,,49.82,99.74,43.96,110,0,0,0,0,4000,0,0,0
0,4.631,0,0.044,0,0, ,120.23,0,0,0,0,0,,46.89,99.78,44.93,110.07,0,0,0,0,4000,0,0,0
0,4.66,0,0.037,0,0, ,119.53,0,0,0,0,0,,46.89,99.74,43.96,110.04,0,0,0,0,4000,0,0,0
0,4.689,0,0.022,0,0, ,119.76,0,0,0,0,0,,45.91,99.74,42.98,110.04,0,0,0,0,4000,0,0,0
0.015,4.631,0,0.037,0,0, ,119.76,0,0,0,0,0,,48.84,99.74,44.93,110,0,0,0,0,4000,0,0,0
0,4.631,0,0.037,0,0.029, ,118.59,0,0,0,0,0,,46.89,99.74,44.93,110,0,0,0,0,4000,0,0,0
0.015,4.733,0.007,0.029,0,0, ,120.23,0,0,0,0,0,,48.84,99.74,44.93,109.96,0,0,0,0,4000,0,0,0
0.022,4.741,0.022,0.029,0,0, ,120,0,0,0,0,0,,46.89,99.71,43.96,109.96,0,0,0,0,4000,0,0,0
0.029,4.741,0.022,0.029,0,0.029, ,119.53,0,0,0,0,0,,46.89,99.74,43.96,110,0,0,0,0,4000,0,0,0
0.029,4.741,0.029,0.029,0,0, ,119.53,0,0,0,0,0,,45.91,99.71,43.96,109.96,0,0,0,0,4000,0,0,0
0.015,4.741,0.022,0.022,0,0, ,119.06,0,0,0,0,0,,46.89,99.74,44.93,109.96,78.14,0,0,0,4000,0,0,0
0.015,4.697,0,0.022,0,0, ,117.89,0,0,0,0,0,,46.89,99.71,43.96,109.93,0,0,0,0,4000,0,0,0
0,4.689,0,0.022,0,0.029, ,117.43,0,0,0,0,0,,46.89,99.78,43.96,109.96,0,0,0,0,4000,0,0,0
0,4.689,0,0.029,0,0, ,116.49,0,0,0,0,0,,46.89,99.71,42.98,109.93,0,0,0,0,4000,0,0,0
0,4.719,0.007,0.029,0,0, ,116.72,0,0,0,0,0,,48.84,99.71,42.98,109.96,0,0,0,0,4000,0,0,0
0,4.733,0.007,0.022,0,0, ,116.26,0,0,0,0,0,,49.82,99.74,44.93,109.93,0,0,0,0,4000,0,0,0
0.015,4.792,0.029,0.037,0,0, ,116.02,0,0,0,0,0,,55.68,99.71,43.96,109.93,0,0,0,0,4000,0,0,0
0,4.719,0,0.029,0,0, ,116.02,0,0,0,0,0,,63.49,99.78,46.89,109.93,0,0,0,0,4000,0,0,0
0.015,4.77,0.044,0.044,0,0, ,116.72,0,0,0,0,0,,79.12,99.71,51.77,109.93,0,0,0,0,4000,0,0,0
0.029,4.77,0.044,0.037,0,0.029, ,116.49,0,0,0,0,0,,104.52,99.74,58.61,109.93,0,0,0,0,4000,0,0,0
0.015,4.741,0.022,0.037,0.007,0, ,115.55,0,0,0,0,0,,157.26,99.63,57.63,109.93,0,0,0,0,4000,0,0,0
0,4.631,0,0.022,0,0, ,114.15,0,0,0,0,0,,195.36,99.63,55.68,110,0,0,0,0,4000,0,0,0
0.015,4.733,0.007,0.022,0,0.015, ,115.79,0,0,0,0,0,,371.18,99.52,70.33,109.93,0,0,0,0,4000,0,0,0
0.007,4.733,0,0.015,0,0, ,115.55,0,0,0,0,0,,400.49,99.49,127.96,109.89,0,0,0,0,4000,0,0,0
0.015,4.631,0,0.044,0,0, ,114.85,0,0,0,0,0,,641.76,99.3,327.23,109.82,0,0,0,0,4000,0,0,0
0.007,4.66,0,0.051,0.007,0.029, ,113.45,0,0,0,0,0,,1246.4,98.9,368.25,109.67,0,0,0,0,4000,0,0,0
0,4.719,0,0.022,0,0, ,113.45,0,0,0,0,0,,1344.08,98.75,561.66,109.6,0,0,0,0,4000,0,0,0
0,4.719,0.007,0.029,0,0, ,113.21,0,0,0,0,0,,1156.53,98.72,1238.58,108.97,0,0,0,0,4000,0,0,0
0,4.733,0,0.022,0,0, ,112.75,0,0,0,0,0,,1005.13,98.79,1718.19,108.46,0,0,0,0,4000,0,0,0
0,4.719,0,0.029,0,0, ,112.28,0,0,0,0,0,,843.96,98.9,1971.18,108.06,0,0,0,0,4000,0,0,0
0.022,4.799,0.029,0.015,0,0, ,114.15,0,0,0,0,0,,741.39,99.05,2240.78,107.8,0,0,0,0,4000,0,0,0
0.007,4.675,0,0.022,0,0, ,112.98,0,0,0,0,0,,759.95,99.08,2294.51,107.66,0,0,0,0,4000,0,0,0
0.029,4.733,0.007,0.022,0,0, ,113.68,0,0,0,0,0,,667.16,99.08,2238.83,107.51,0,0,0,0,4000,0,0,0
0.037,4.697,0.029,0.029,0,0, ,113.45,0,0,0,0,0,,902.56,99.05,2315.02,107.55,0,0,0,0,4000,0,0,0
0.029,4.631,0.022,0.044,0,0, ,111.58,0,0,0,0,0,,915.26,98.94,2220.27,107.51,0,0,0,0,4000,0,0,0
0,4.675,0,0.029,0,0, ,110.64,0,0,0,0,0,,1123.32,98.9,2124.54,107.58,0,0,0,0,4000,0,0,0
0,4.741,0.029,0.022,0,0, ,111.34,0,0,0,0,0,,1004.15,98.83,1842.25,107.69,0,0,0,0,4000,0,0,0
0,4.733,0.007,0.029,0,0.015, ,110.64,0,0,0,0,0,,815.63,98.94,1575.58,107.99,0,0,0,0,4000,0,0,0
0,4.66,0,0.044,0,0, ,110.17,0,0,0,0,0,,689.62,98.97,1461.29,108.21,0,0,0,0,4000,0,0,0
0,4.631,0,0.044,0,0.015, ,109.71,0,0,0,0,0,,645.67,99.12,1140.9,108.5,0,0,0,0,4000,0,0,0
0,4.719,0.007,0.037,0,0.029, ,109.71,0,0,0,0,0,,545.05,99.19,898.66,108.72,0,0,0,0,4000,0,0,0
0,4.719,0,0.022,0,0, ,108.77,0,0,0,0,0,,493.28,99.23,703.3,108.9,0,0,0,0,4000,0,0,0
0.029,4.697,0.037,0.037,0,0, ,110.64,0,0,0,0,0,,473.75,99.3,554.82,109.12,0,0,0,0,4000,0,0,0
0.022,4.66,0.007,0.044,0,0.007, ,108.54,0,0,0,0,0,,442.49,99.3,447.37,109.34,0,0,0,0,4000,0,0,0
0,4.66,0,0.037,0,0.007, ,107.6,0,0,0,0,0,,441.51,99.3,358.49,109.49,0,0,0,0,4000,0,0,0
0,4.719,0,0.037,0,0.007, ,107.6,0,0,0,0,0,,485.47,99.3,308.67,109.6,0,0,0,0,4000,0,0,0
0,4.66,0,0.029,0,0, ,107.6,0,0,0,0,0,,494.26,99.34,278.39,109.63,0,0,0,0,4000,0,0,0
0,4.689,0,0.044,0,0, ,107.37,0,0,0,0,0,,507.94,99.27,263.74,109.63,0,0,0,0,4000,0,0,0
0.007,4.77,0.029,0.015,0,0, ,108.3,0,0,0,0,0,,756.04,99.23,260.81,109.67,0,0,0,0,4000,0,0,0
0.029,4.697,0.007,0.037,0,0.022, ,108.77,0,0,0,0,0,,682.78,99.19,277.41,109.67,0,0,0,0,4000,0,0,0
0.022,4.682,0,0.029,0.007,0, ,108.07,0,0,0,0,0,,885.96,99.08,294.99,109.6,0,0,0,0,4000,0,0,0
0.022,4.667,0,0.029,0,0, ,106.9,0,0,0,0,0,,844.93,99.05,320.39,109.71,0,0,0,0,4000,0,0,0
0.022,4.66,0,0.029,0,0, ,106.43,0,0,0,0,0,,1088.16,98.83,353.6,109.67,0,0,0,0,4000,0,0,0
0,4.631,0,0.022,0,0, ,104.79,0,0,0,0,0,,4000,84.87,618.32,109.89,75.21,0,0,0,4000,0,0,0
0.029,4.741,0.015,0.037,0,0, ,105.03,0,0,0,0,0,,4000,45.86,1908.67,106.48,0,0,0,0,4000,0,46.89,0
0.022,4.741,0.022,0,0,0, ,105.5,0,0,0,0,0,,4000,20.11,4000,77.62,0,0,0,0,4000,0,0,0
0.037,4.667,0,0.037,0,0, ,105.5,0,0,0,0,0,,4000,0,4000,36.48,0,0,0,0,4000,0,0,0
0.022,4.667,0,0.037,0,0, ,105.5,0,0,0,0,0,,4000,0,4000,15.16,0,0,0,0,4000,0,0,0
0.029,4.682,0.007,0.044,0,0, ,105.26,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.022,4.697,0.015,0.044,0,0, ,104.79,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,4.675,0,0.022,0,0, ,103.62,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,4.711,0.015,0.037,0,0, ,103.86,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,4.572,0.015,0.029,0,0, ,103.62,0,0,0,0,0,,4000,0,4000,0,75.21,0,0,0,4000,0,0,0
0.029,4.572,0.037,0.051,0,0.015, ,102.92,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,93.77,0
0,4.455,0,0.044,0,0, ,101.28,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,4.426,0,0.044,0.007,0, ,99.65,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,4.506,0,0.037,0,0, ,100.35,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,46.89,0
0,4.448,0.007,0.015,0,0, ,99.65,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,4.499,0.037,0.037,0,0, ,99.65,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,4.404,0,0.044,0,0, ,100.82,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,4.345,0,0.029,0,0, ,99.41,0,0,0,0,0,,4000,0,4000,0,75.21,0,0,0,4000,0,0,0
0,4.206,0,0.037,0,0, ,97.54,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.037,4.301,0.022,0.044,0,0, ,99.41,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.022,4.228,0.015,0.022,0,0, ,98.95,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.037,4.103,0.037,0.051,0.022,0.007, ,97.78,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,3.986,0,0.037,0.015,0, ,95.67,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,3.927,0,0.029,0,0, ,95.44,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,3.839,0,0.044,0,0, ,94.03,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,3.891,0.029,0.037,0,0.029, ,96.14,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,3.693,0,0.015,0,0, ,94.97,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,3.605,0,0.029,0,0, ,94.5,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,3.502,0,0.044,0,0.029, ,93.1,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,3.458,0,0.022,0,0, ,92.63,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,3.392,0,0.029,0,0.015, ,93.33,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,3.29,0.015,0.029,0,0, ,92.4,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,3.224,0,0.037,0,0.007, ,90.52,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,3.224,0,0.037,0,0, ,89.59,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,3.217,0.015,0.015,0,0, ,89.59,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,3.187,0.029,0.037,0,0, ,89.36,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,3.055,0,0.029,0,0, ,89.59,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,2.938,0,0.044,0,0.029, ,86.31,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,2.872,0,0.022,0,0, ,86.55,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,2.755,0,0.051,0,0.029, ,85.38,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,2.858,0,0.029,0,0, ,84.44,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,2.748,0,0.029,0,0.015, ,84.21,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,2.682,0,0.029,0,0, ,83.51,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,2.469,0.007,0.029,0,0, ,84.68,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.022,2.227,0,0.037,0,0, ,83.27,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,1.993,0,0.037,0,0.007, ,81.4,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,1.876,0.022,0.037,0,0.015, ,81.4,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,1.634,0,0.029,0,0, ,81.4,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,1.487,0.022,0.015,0,0, ,80.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.022,1.231,0.007,0.037,0,0.029, ,79.53,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,1.114,0,0.022,0,0, ,77.89,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,1.026,0,0.029,0,0, ,76.96,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,1.048,0,0.022,0,0, ,77.43,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0.989,0,0.044,0,0.044, ,76.72,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.022,0.96,0,0.022,0,0, ,76.72,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0.85,0,0.037,0,0, ,75.32,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0.791,0,0.022,0,0, ,75.09,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0.806,0.007,0.022,0,0, ,74.15,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0.747,0.007,0.037,0.007,0, ,73.22,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0.755,0.015,0.029,0,0, ,72.51,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0.689,0.007,0.029,0,0, ,71.11,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,0.711,0.022,0.037,0,0, ,72.51,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.037,0.637,0.037,0.051,0,0, ,72.05,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0.476,0.007,0.029,0,0, ,70.17,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0.381,0,0.037,0,0.007, ,68.54,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0.322,0,0.029,0,0, ,68.07,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0.205,0,0.037,0,0.029, ,67.37,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,0.344,0.037,0.044,0,0.015, ,68.3,0,0,0,0,0,,4000,0,4000,0,77.17,0,0,0,4000,0,0,0
0.015,0.227,0.029,0.022,0,0, ,67.84,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,0.169,0.022,0.022,0,0, ,66.9,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0.059,0.015,0.022,0,0, ,64.79,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.022,0,0.015,0.037,0,0, ,63.86,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0.029,0,0.022,0,0, ,62.69,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0.088,0,0.037,0,0.029, ,62.69,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,0.11,0.015,0.037,0,0, ,62.69,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.037,0.081,0.007,0.029,0,0, ,62.92,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.037,0.007,0,0.059,0,0.029, ,61.99,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0,0,0.022,0,0, ,59.88,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0,0,0.044,0,0, ,58.71,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.037,0.022,0.037,0.037,0,0, ,60.35,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.066,0.051,0.029,0.044,0,0, ,59.88,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0,0.022,0.022,0,0, ,58.71,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.022,0,0, ,56.61,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0.029,0,0.022,0,0, ,56.61,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0.044,0,0.029,0,0, ,56.61,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.022,0.051,0.037,0.029,0,0, ,56.61,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.037,0.007,0,0.015,0,0, ,56.14,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.044,0,0, ,54.03,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0.015,0.007,0.022,0,0, ,53.33,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.029,0,0, ,52.63,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0.044,0.022,0.007,0,0, ,52.63,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,0,0.015,0.029,0,0, ,52.86,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,0,0.029,0.037,0,0, ,52.4,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.022,0,0.007,0.029,0,0, ,51.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0,0,0.044,0,0.007, ,49.59,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.029,0,0, ,50.06,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0.044,0,0.022,0,0, ,49.59,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.037,0.022,0,0.029,0,0, ,49.59,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,0,0,0.037,0,0, ,49.12,0,0,0,0,0,,4000,0,4000,0,78.14,0,0,0,4000,0,0,0
0.007,0,0,0.037,0,0, ,46.55,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0,0,0.037,0,0, ,45.61,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0,0,0.037,0,0, ,44.91,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.022,0,0, ,45.38,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,0.022,0.029,0.044,0,0, ,46.78,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0,0,0.037,0,0, ,43.98,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0,0,0.029,0,0, ,43.74,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.037,0,0.015, ,42.57,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.029,0,0, ,42.57,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0.044,0,0.037,0,0.007, ,42.34,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,0.022,0.015,0.029,0,0, ,42.81,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.044,0.007,0.007,0.044,0,0, ,42.34,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0,0,0.029,0,0, ,41.17,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0,0,0.044,0,0, ,39.06,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.015,0,0, ,39.3,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0.007,0.022,0,0, ,39.06,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0,0,0.037,0,0, ,38.83,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.037,0,0, ,37.89,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.029,0,0, ,37.89,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.022,0,0, ,37.19,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.044,0,0.015, ,36.72,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0.044,0,0.015,0,0, ,37.89,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0,0,0.037,0.007,0, ,37.19,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.029,0,0, ,35.09,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0,0,0.022,0,0, ,34.39,0,0,0,0,0,,4000,0,4000,0,78.14,0,0,0,4000,0,0,0
0.015,0.044,0.029,0.037,0,0.015, ,35.09,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0.051,0.015,0.022,0,0, ,35.09,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.037,0,0.007,0.051,0.015,0.044, ,34.62,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0.044,0,0.029,0,0, ,33.68,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.037,0,0, ,32.05,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.029,0,0, ,31.34,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.037,0,0, ,31.34,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.022,0,0.015, ,31.58,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.037,0.051,0.015,0.022,0,0, ,32.28,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,46.89,0
0.015,0,0,0.051,0,0, ,30.64,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0.044,0,0.029,0,0, ,30.41,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0.044,0.007,0.029,0,0, ,30.41,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0.044,0,0.022,0,0, ,29.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.059,0.051,0.029,0.044,0,0, ,29.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0,0,0.029,0,0, ,27.13,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0,0,0.044,0,0, ,26.43,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.015,0,0, ,26.2,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.051,0,0, ,25.73,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0,0.015,0.029,0,0, ,25.73,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,0.051,0.022,0.029,0,0, ,26.43,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.037,0,0.029, ,24.09,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,0.051,0.015,0.022,0,0, ,25.73,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,47.86,0
